0,828 1,108402E-11 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751103 -0,207
0,8779995 0,02751062 -0,207
0,8779995 0,02750993 -0,207
0,8779995 0,02750878 -0,207
0,8779995 0,02750769 -0,207
0,8779995 0,02750662 -0,207
0,8779995 0,02750554 -0,207
0,8779995 0,02750482 -0,207
0,8779995 0,02750374 -0,207
0,8779995 0,02750265 -0,207
0,8779995 0,02750158 -0,207
0,8779995 0,02750087 -0,207
0,8779995 0,02749979 -0,207
0,8779995 0,02749872 -0,207
0,8779995 0,02749764 -0,207
0,8779995 0,02749656 -0,207
0,8779995 0,02749584 -0,207
0,8779995 0,02749476 -0,207
0,8779995 0,02749368 -0,207
0,8779995 0,0274926 -0,207
0,8779995 0,02749188 -0,207
0,8779995 0,02749079 -0,207
0,8779995 0,02748972 -0,207
0,8779995 0,02748864 -0,207
0,8779995 0,02748793 -0,207
0,8779995 0,02748685 -0,207
0,8779995 0,02748577 -0,207
0,8779995 0,02748468 -0,207
0,8779995 0,0274836 -0,207
0,8779995 0,02748288 -0,207
0,8779995 0,02748181 -0,207
0,8779995 0,02748073 -0,207
0,8779995 0,02747964 -0,207
0,8779995 0,02747857 -0,207
0,8779995 0,02747785 -0,207
0,8779995 0,02747677 -0,207
0,8779995 0,02747568 -0,207
0,8779995 0,02747459 -0,207
0,8779995 0,02747387 -0,207
0,8779995 0,02747278 -0,207
0,8779995 0,02747168 -0,207
0,8779995 0,02747061 -0,207
0,8779995 0,02746989 -0,207
0,8779995 0,0274688 -0,207
0,8779995 0,02746771 -0,207
0,8779995 0,02746662 -0,207
0,8779995 0,02746554 -0,207
0,8779995 0,02746481 -0,207
0,8779995 0,02746373 -0,207
0,8779995 0,02746265 -0,207
0,8779995 0,02746156 -0,207
0,8779995 0,02746084 -0,207
0,8779995 0,02745976 -0,207
0,8779995 0,02745868 -0,207
0,8779995 0,0274576 -0,207
0,8779995 0,02745651 -0,207
0,8779995 0,0274558 -0,207
0,8779995 0,02745471 -0,207
0,8779995 0,02745362 -0,207
0,8779995 0,02745253 -0,207
0,8779995 0,02745181 -0,207
0,8779995 0,02745073 -0,207
0,8779995 0,02744964 -0,207
0,8779995 0,02744856 -0,207
0,8779995 0,02744783 -0,207
0,8779995 0,02744676 -0,207
0,8779995 0,02744567 -0,207
0,8779591 0,02744688 -0,207
0,8779832 0,02748294 -0,207
0,8779796 0,02749901 -0,207
0,8779781 0,02750563 -0,207
0,8779784 0,02750497 -0,207
0,8779776 0,02750525 -0,207
0,8779783 0,02750959 -0,207
0,8779783 0,02751543 -0,207
0,8779783 0,02752041 -0,207
0,8779783 0,02752519 -0,207
0,8779783 0,02753001 -0,207
0,8779783 0,02753328 -0,207
0,8779783 0,02753822 -0,207
0,8779783 0,02754319 -0,207
0,8779783 0,02754817 -0,207
0,8779783 0,02755149 -0,207
0,8779783 0,02755648 -0,207
0,8779783 0,02756146 -0,207
0,8779783 0,02756645 -0,207
0,8779783 0,02757144 -0,207
0,8779783 0,02757478 -0,207
0,8779783 0,0275798 -0,207
0,8779783 0,02758482 -0,207
0,8779783 0,02758985 -0,207
0,8779783 0,02759321 -0,207
0,8779783 0,02759826 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779783 0,02759995 -0,207
0,8779632 0,02760149 -0,207
0,8779991 0,02760345 -0,207
0,8779997 0,0276028 -0,207
0,8779995 0,0276016 -0,207
0,8779995 0,02760048 -0,207
0,8779995 0,02759977 -0,207
0,8779995 0,02759871 -0,207
0,8779995 0,02759762 -0,207
0,8779995 0,02759654 -0,207
0,8779995 0,02759582 -0,207
0,8779995 0,02759474 -0,207
0,8779995 0,02759366 -0,207
0,8779995 0,02759258 -0,207
0,8779995 0,02759149 -0,207
0,8779995 0,02759076 -0,207
0,8779995 0,02758968 -0,207
0,8779995 0,02758859 -0,207
0,8779995 0,0275875 -0,207
0,8779995 0,02758677 -0,207
0,8779995 0,02758568 -0,207
0,8779995 0,02758459 -0,207
0,8779995 0,0275835 -0,207
0,8779995 0,02758242 -0,207
0,8779995 0,02758169 -0,207
0,8779995 0,02758061 -0,207
0,8779995 0,02757952 -0,207
0,8779995 0,02757843 -0,207
0,8779995 0,0275777 -0,207
0,8779995 0,02757662 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8779995 0,02757626 -0,207
0,8784385 0,02746608 -0,207
0,8798097 0,02687055 -0,207
0,8833228 0,02388925 -0,207
0,8883771 0,01727594 -0,207
0,8933445 0,008808665 -0,207
0,8985499 0,0007588193 -0,207
0,9041473 -0,006593533 -0,207
0,9096643 -0,01384003 -0,207
0,9151551 -0,0219583 -0,207
0,9191821 -0,03150661 -0,207
0,9224092 -0,0437792 -0,207
0,9245434 -0,05708141 -0,207
0,9249567 -0,06830854 -0,207
0,9244778 -0,07738668 -0,207
0,9236403 -0,08485038 -0,207
0,9223501 -0,09185142 -0,207
0,9206803 -0,09880883 -0,207
0,9184119 -0,1059577 -0,207
0,9146461 -0,1135017 -0,207
0,9100392 -0,1213675 -0,207
0,9051229 -0,1292887 -0,207
0,8998951 -0,1369738 -0,207
0,8959263 -0,1425504 -0,207
0,891844 -0,1481919 -0,207
0,8894434 -0,1511357 -0,207
0,8886942 -0,1516221 -0,207
0,8878368 -0,1522 -0,207
0,8861576 -0,153461 -0,207
0,884385 -0,1549363 -0,207
0,8828923 -0,1563525 -0,207
0,8819399 -0,1571971 -0,207
0,8813328 -0,1577404 -0,207
0,8808387 -0,15824 -0,207
0,8803775 -0,1588173 -0,207
0,8798525 -0,1597982 -0,207
0,8793365 -0,1609497 -0,207
0,8789073 -0,1619529 -0,207
0,8785926 -0,1626039 -0,207
0,8784097 -0,1630615 -0,207
0,878296 -0,1634632 -0,207
0,878197 -0,1638658 -0,207
0,8781403 -0,1644657 -0,207
0,8781142 -0,1652231 -0,207
0,8780878 -0,1660225 -0,207
0,8780807 -0,1667544 -0,207
0,8781222 -0,1673585 -0,207
0,8781737 -0,1678392 -0,207
0,8782248 -0,1682858 -0,207
0,8782832 -0,1687411 -0,207
0,8783517 -0,1693258 -0,207
0,8784071 -0,1703805 -0,207
0,8784386 -0,1715722 -0,207
0,8784922 -0,172545 -0,207
0,8785561 -0,1732629 -0,207
0,878639 -0,1738495 -0,207
0,8787173 -0,1743667 -0,207
0,8787959 -0,1749139 -0,207
0,8788778 -0,1755986 -0,207
0,8789952 -0,1766667 -0,207
0,8791094 -0,1778087 -0,207
0,8791938 -0,1787115 -0,207
0,8792704 -0,1795028 -0,207
0,8793516 -0,1802952 -0,207
0,8794653 -0,1812096 -0,207
0,8795803 -0,1822781 -0,207
0,8797016 -0,1833674 -0,207
0,8798221 -0,184366 -0,207
0,8799537 -0,1852424 -0,207
0,8800908 -0,1860027 -0,207
0,8802022 -0,1866582 -0,207
0,8803068 -0,187258 -0,207
0,8804169 -0,1878551 -0,207
0,8805189 -0,1884505 -0,207
0,8806096 -0,1890741 -0,207
0,8806849 -0,1896507 -0,207
0,8806917 -0,1901737 -0,207
0,880644 -0,1906548 -0,207
0,8805872 -0,1912328 -0,207
0,8803453 -0,1921985 -0,207
0,8799713 -0,193378 -0,207
0,8793907 -0,1944105 -0,207
0,8779192 -0,1944105 -0,207
0,8742405 -0,1944105 -0,207
0,8705617 -0,1944105 -0,207
0,8632042 -0,1944105 -0,207
0,8536394 -0,1944105 -0,207
0,8418674 -0,1944105 -0,207
0,8305586 -0,1944102 -0,207
0,8300223 -0,19441 -0,207
0,8300002 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,83 -0,19441 -0,207
0,8312258 -0,1944642 -0,207
0,8373753 -0,1948701 -0,207
0,8513517 -0,1938033 -0,207
0,8713711 -0,1904024 -0,207
0,8978071 -0,1824463 -0,207
0,9193846 -0,174323 -0,207
0,9366314 -0,1649833 -0,207
0,9502939 -0,1544275 -0,207
0,9602305 -0,1421333 -0,207
0,9671479 -0,1307426 -0,207
0,9748049 -0,1184344 -0,207
0,9825028 -0,105125 -0,207
0,9907321 -0,08921982 -0,207
1,001182 -0,06893016 -0,207
1,010462 -0,04989995 -0,207
1,015366 -0,03624572 -0,207
1,018335 -0,02380742 -0,207
1,019846 -0,01154102 -0,207
1,020125 -1,050532E-05 -0,207
1,020455 0,01181065 -0,207
1,021184 0,02728687 -0,207
1,022547 0,04918335 -0,207
1,023216 0,07197212 -0,207
1,021535 0,08867823 -0,207
1,018839 0,1001661 -0,207
1,015749 0,1072882 -0,207
1,01258 0,1134243 -0,207
1,009517 0,1210987 -0,207
1,006817 0,1359007 -0,207
1,004251 0,1535474 -0,207
1,000489 0,1724733 -0,207
0,9959978 0,1878517 -0,207
0,9912142 0,1983696 -0,207
0,986691 0,2060826 -0,207
0,982568 0,212319 -0,207
0,9787576 0,2175636 -0,207
0,9753678 0,2219714 -0,207
0,9720181 0,2261393 -0,207
0,9686087 0,2307799 -0,207
0,9650587 0,235838 -0,207
0,9616978 0,2399524 -0,207
0,9577289 0,2428167 -0,207
0,9540838 0,2445285 -0,207
0,9519395 0,2451829 -0,207
0,950008 0,2456523 -0,207
0,9482381 0,2459937 -0,207
0,9467301 0,246253 -0,207
0,9450693 0,2463888 -0,207
0,9430144 0,2460832 -0,207
0,9400949 0,244979 -0,207
0,9371228 0,2435511 -0,207
0,9352324 0,2429433 -0,207
0,9340674 0,2428025 -0,207
0,9331138 0,2427653 -0,207
0,9322365 0,2427212 -0,207
0,9313859 0,2426579 -0,207
0,9304929 0,2426149 -0,207
0,9295893 0,2425935 -0,207
0,9286138 0,2425128 -0,207
0,9277337 0,2424489 -0,207
0,9269511 0,2424077 -0,207
0,9263749 0,2424472 -0,207
0,9259207 0,2427409 -0,207
0,9252726 0,2435356 -0,207
0,9245234 0,2443211 -0,207
0,9238216 0,2448033 -0,207
0,9223501 0,2448033 -0,207
0,9186714 0,2448033 -0,207
0,9127854 0,2448033 -0,207
0,9076351 0,2448033 -0,207
0,8980703 0,2448033 -0,207
0,8862984 0,2448033 -0,207
0,8723191 0,2448033 -0,207
0,8617734 0,2448033 -0,207
0,8441154 0,2448033 -0,207
0,8295035 0,2448033 -0,207
0,8291033 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
0,8291001 0,2448033 -0,207
